latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.20901,-121.25325,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,307.1,18.7,N
37.20875,-121.24921,347.4,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,302.4,18.7,N
37.21299,-121.3158,309.9,0.37,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,292.8,5.9,N
37.21236,-121.30582,316.7,0.37,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.6,4.9,N
37.21204,-121.30083,312.5,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.8,2.4,N
37.20959,-121.26231,307,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,295.3,5.6,N
37.20706,-121.30692,321.4,0.37,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.5,4.9,N
37.20419,-121.26157,324,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,5.6,N
37.20389,-121.25702,325.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.9,5.6,N
37.20362,-121.25275,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,299.1,18.7,N
37.20336,-121.24864,329.5,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,18.7,N
37.20673,-121.3018,311.2,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.1,2.4,N
37.20469,-121.2696,306.2,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.5,2.4,N
37.20445,-121.26571,318.1,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.6,2.4,N
37.20174,-121.30775,342.2,0.37,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,295.6,5,N
37.20144,-121.30281,341.6,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,296.1,4.9,N
37.20111,-121.29774,355.1,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,297,4.9,N
37.19885,-121.26192,324.7,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.6,10.1,N
37.19859,-121.25778,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,298,10.1,N
37.19832,-121.2536,346.5,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,299.8,13.6,N
37.19981,-121.27705,305,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.7,1.1,N
37.19957,-121.27328,306.1,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.8,1.1,N
37.19933,-121.26949,305.6,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294,2,N
37.19909,-121.26573,305.6,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293,2,N
37.1961,-121.30344,342.2,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.2,4.9,N
37.194,-121.26986,320.4,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.9,2,N
37.19376,-121.26614,324,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.7,2,N
37.19353,-121.26241,343.1,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.3,10.1,N
37.19329,-121.25858,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,295,10.1,N
37.19641,-121.30826,316.3,0.37,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,292.5,5,N
37.19581,-121.29877,313.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.1,4.9,N
37.19493,-121.28474,309.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.6,1.8,N
37.1947,-121.28101,306.4,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294,1.8,N
37.19447,-121.27728,308,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,1.1,N
37.19423,-121.27356,309.4,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.3,1.1,N
37.19304,-121.25465,318.4,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,291.9,13.6,N
37.18986,-121.28934,342.1,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.9,5.6,N
37.18961,-121.28519,346,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,298.1,12.6,N
37.18937,-121.28152,336.2,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,298,12.6,N
37.18915,-121.2779,330.4,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,297.8,12.6,N
37.18892,-121.27431,338.1,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,298.6,12.6,N
37.18869,-121.27069,336.6,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,297.8,6.4,N
37.18845,-121.26691,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,298.5,6.4,N
37.18822,-121.2631,311.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,294.1,6.6,N
37.18427,-121.28551,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,297.1,12.6,N
37.18402,-121.28161,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,301.9,12.6,N
37.18379,-121.27795,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,302.5,12.6,N
37.18357,-121.27448,367,0.36,0.58,8/20/20,906,1,VIIRS,h,2.0NRT,301.4,12.6,N
37.18336,-121.27099,336.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,6.4,N
37.18453,-121.28986,311.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,292.7,5.6,N
37.18314,-121.26748,318.3,0.36,0.58,8/20/20,906,1,VIIRS,n,2.0NRT,293.7,6.4,N
37.21449,-122.18925,317.1,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,291.2,2.1,N
37.2088,-122.18806,345,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,294.8,14.2,N
37.20312,-122.18696,325.5,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,292.4,14.2,N
37.2029,-122.18284,367,0.41,0.61,8/20/20,906,1,VIIRS,h,2.0NRT,296.5,14.2,N
37.1975,-122.18714,367,0.41,0.61,8/20/20,906,1,VIIRS,h,2.0NRT,296.5,10.1,N
37.19725,-122.18236,352.4,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,299.4,10.1,N
37.1917,-122.18369,327.1,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,292.5,10.1,N
37.19145,-122.17897,332.1,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,292.8,7.7,N
37.19193,-122.1883,308.2,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,292.9,10.1,N
37.19121,-122.17431,318.2,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,292.2,7.7,N
37.18591,-122.18072,330.7,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,294.6,7.9,N
37.18567,-122.17609,367,0.41,0.61,8/20/20,906,1,VIIRS,h,2.0NRT,300.4,7.9,N
37.18543,-122.17142,324.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.2,8.1,N
37.18614,-122.1851,306.3,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,293.4,4.5,N
37.18013,-122.17759,326.1,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,7.9,N
37.1799,-122.17313,343.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,8.1,N
37.18034,-122.18166,319.6,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,7.9,N
37.17452,-122.17793,367,0.41,0.61,8/20/20,906,1,VIIRS,h,2.0NRT,298.8,6.3,N
37.17473,-122.18192,317.8,0.41,0.61,8/20/20,906,1,VIIRS,n,2.0NRT,295.6,6.3,N
37.16871,-122.17418,310,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,5.4,N
37.16289,-122.17033,328.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,10.1,N
37.16267,-122.16608,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,297.1,11.9,N
37.15148,-122.16695,313.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.3,1.6,N
37.14584,-122.16628,307.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.4,1.6,N
37.14564,-122.16238,312.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.4,1.6,N
37.16434,-122.16845,320,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.6,2.3,N
37.16458,-122.17265,312.3,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.2,2.3,N
37.15876,-122.16904,346.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.7,10.9,N
37.15852,-122.16482,343.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,4.8,N
37.15293,-122.16528,317.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.9,4.8,N
37.14728,-122.16482,309.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.4,2.3,N
37.14139,-122.15982,311.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,2.3,N
37.14118,-122.15604,315.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.1,2,N
37.13551,-122.15514,324,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.8,3.2,N
37.13531,-122.15154,334.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,3.2,N
37.13629,-122.16911,313.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.8,2.1,N
37.13609,-122.16551,308.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.5,2.1,N
37.1357,-122.15859,309.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.7,2.1,N
37.13511,-122.14781,307.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,293.4,2.1,N
37.12963,-122.15023,328,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.5,3.2,N
37.13041,-122.16441,319,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.8,2.1,N
37.13021,-122.16067,310.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.6,2.1,N
37.13002,-122.15717,311.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,2.1,N
37.12982,-122.1537,317.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.4,3.2,N
37.12943,-122.14672,306.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,293.8,2.1,N
37.12416,-122.15273,323.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.7,3.3,N
37.12378,-122.14597,326.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,7.1,N
37.1248,-122.16442,311.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.2,2.2,N
37.12457,-122.16022,310.3,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.4,3.4,N
37.12436,-122.15638,313.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.8,3.4,N
37.12397,-122.1494,314.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,3.3,N
37.12358,-122.14227,313.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.5,7.1,N
37.11872,-122.15591,332,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296,3.4,N
37.11851,-122.15199,337.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,298.2,3.3,N
37.11811,-122.14479,320.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.8,7.1,N
37.1179,-122.14091,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,303,7.1,N
37.11769,-122.13713,345.3,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.6,14.4,N
37.11922,-122.16508,309.3,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.6,2.2,N
37.11831,-122.14852,317.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297,3.3,N
37.11286,-122.15136,331,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,5.5,N
37.11264,-122.14719,349.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,300.3,5.5,N
37.11242,-122.14332,335.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,300.3,8.3,N
37.11224,-122.13992,333.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.6,8.3,N
37.11205,-122.13641,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,301.1,22,N
37.11185,-122.13292,341.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,299.9,22,N
37.11311,-122.15588,317.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.6,5.8,N
37.10703,-122.14738,340.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,302.2,5.5,N
37.10681,-122.14322,348.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,301.7,8.3,N
37.10661,-122.13956,331.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.8,8.3,N
37.10642,-122.13602,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,297.9,22,N
37.10623,-122.13262,325.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.2,22,N
37.10729,-122.15208,313.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,5.5,N
37.10146,-122.14804,345.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,302.9,6.4,N
37.10122,-122.14348,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,301.6,29.2,N
37.101,-122.13941,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,300.9,29.2,N
37.1008,-122.13568,354,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,298.6,22.1,N
37.10061,-122.13236,316.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294,22.1,N
37.09591,-122.14902,336.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,299.9,6.4,N
37.09564,-122.14408,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,300.7,29.2,N
37.09539,-122.13945,367,0.41,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,301.3,29.2,N
37.09518,-122.13554,331.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,306.5,22.1,N
37.09618,-122.15427,309.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,6.4,N
37.095,-122.13221,312.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294,22.1,N
37.09008,-122.1451,339.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,299.1,2.3,N
37.09037,-122.15049,315.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,4.8,N
37.08983,-122.14028,309.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.6,2.3,N
37.08455,-122.14648,315.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.5,2.3,N
37.08428,-122.14135,311.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296,2.3,N
37.08085,-122.18304,315.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,1.9,N
37.07552,-122.18877,308.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.5,1.9,N
37.07528,-122.18394,311.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,1.9,N
37.07504,-122.17944,309.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.1,3,N
37.07479,-122.17472,314.3,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.3,3,N
37.07404,-122.16015,309.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,2.9,N
37.06969,-122.18467,330.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.8,2.7,N
37.06897,-122.17069,321.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.4,3.1,N
37.06872,-122.16579,336.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,299,3.1,N
37.06993,-122.18927,313.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294,2.7,N
37.06413,-122.18592,322.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.4,2.7,N
37.06391,-122.18159,325.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.3,7.2,N
37.06315,-122.16662,308.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,3.1,N
37.05533,-122.12355,349.8,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.3,13.7,N
37.05508,-122.11881,347.9,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,302.4,13.7,N
37.05858,-122.18721,315.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.8,3.4,N
37.05834,-122.18263,314.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.1,2.9,N
37.0573,-122.16216,307.2,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.2,1.2,N
37.05302,-122.18844,327.4,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.6,3.4,N
37.04953,-122.11975,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,298.7,13.7,N
37.05254,-122.17899,307.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,2.9,N
37.05175,-122.16338,309.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,292.5,1.2,N
37.04979,-122.12471,312.4,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.5,13.7,N
37.04929,-122.11503,311,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,14.1,N
37.04744,-122.18923,326.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.1,4.8,N
37.04424,-122.12587,320.3,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.5,10.2,N
37.04398,-122.12083,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,299.4,10.2,N
37.04351,-122.11152,333.7,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.1,10.4,N
37.0472,-122.1846,309.3,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,293.3,2.6,N
37.0387,-122.12697,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,299.1,10.2,N
37.03844,-122.12189,329.2,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.5,10.2,N
37.03821,-122.11736,352.4,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.8,10.4,N
37.03799,-122.11301,320.4,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295,10.4,N
37.03894,-122.13186,317.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,293,8.8,N
37.06595,-122.18674,329.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297,3.1,N
37.0657,-122.18246,317.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.4,3.1,N
37.06486,-122.16781,316.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.8,4,N
37.05988,-122.17897,322.1,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.9,6.3,N
37.05649,-122.11985,352.8,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.8,8.4,N
37.0604,-122.18808,316.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.4,3.1,N
37.06015,-122.18356,317.8,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.2,3.1,N
37.05676,-122.1246,313.4,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.3,5,N
37.05094,-122.1208,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,301.6,21.1,N
37.05067,-122.11607,336.3,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.8,21.1,N
37.05486,-122.18949,316.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.4,3.3,N
37.05458,-122.18461,316.7,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.1,3.3,N
37.05432,-122.17992,309.9,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.6,3.9,N
37.05343,-122.16434,315.5,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,292.9,2.2,N
37.05123,-122.12573,308,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,294.3,11.9,N
37.04902,-122.18549,326.6,0.41,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.1,3.3,N
37.04541,-122.12187,340.8,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.1,21.1,N
37.04512,-122.11702,356,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,302.8,21.1,N
37.04486,-122.11237,339.6,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.3,16.4,N
37.04015,-122.12798,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,296.8,10.1,N
37.03986,-122.12289,326.8,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.8,8.7,N
37.03959,-122.11818,351.2,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,297.9,8.7,N
37.03935,-122.1138,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,298.9,9.2,N
37.03463,-122.12943,342.2,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,293.4,10.1,N
37.03435,-122.12444,345.1,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.1,8.7,N
37.03408,-122.11961,324.9,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,296.5,8.7,N
37.03383,-122.11526,327.3,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,295.8,9.2,N
37.02886,-122.12639,339.4,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,293,8.3,N
37.02858,-122.12136,367,0.4,0.6,8/20/20,906,1,VIIRS,h,2.0NRT,297.7,8.3,N
37.02832,-122.11679,304.4,0.4,0.6,8/20/20,906,1,VIIRS,n,2.0NRT,292.9,5.2,N
37.17879,-122.17482,367,0.45,0.63,8/20/20,1048,1,VIIRS,h,2.0NRT,297.9,7.8,N
37.38414,-121.7043,303,0.47,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,290.9,1.5,N
37.36448,-121.6353,305.1,0.48,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,291.5,2.2,N
37.36339,-121.63152,307,0.48,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,291,2.2,N
37.36227,-121.62759,305.6,0.48,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,291.3,2.2,N
37.36101,-121.62315,305.3,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,291,3.3,N
37.35956,-121.61807,311.3,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,291.9,3.3,N
37.35788,-121.61219,304.1,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,291.9,4.6,N
37.34939,-121.58252,303,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,292.2,9.2,N
37.28661,-121.36391,314.7,0.49,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,294.4,2.3,N
37.28477,-121.35751,310.5,0.49,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,293.9,2.3,N
37.28045,-121.34254,305.4,0.5,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,293.7,3.2,N
37.38286,-121.72188,355.4,0.47,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,291.9,10.2,N
37.38159,-121.71738,352.9,0.47,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,295.6,10.2,N
37.38032,-121.71294,322.1,0.47,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,290.6,3.7,N
37.35441,-121.62218,324,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,291.8,6.7,N
37.2843,-121.37814,353.4,0.49,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,293.9,21.2,N
37.28255,-121.37212,353.5,0.49,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,303.1,21.2,N
37.28086,-121.36622,339,0.49,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,297.6,15.1,N
37.38535,-121.73062,299.4,0.47,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,288.3,2.8,N
37.37904,-121.70847,311.9,0.47,0.64,8/20/20,1048,1,VIIRS,n,2.0NRT,288.8,3.7,N
37.35289,-121.61687,310.1,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,291.7,4.1,N
37.3493,-121.60436,306.5,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,292.9,1.8,N
37.34736,-121.59756,319.5,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,294.4,1.8,N
37.34552,-121.59113,313.8,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,293.4,2.1,N
37.34386,-121.58536,315.8,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,293.2,2.1,N
37.3423,-121.5799,318.4,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,291.8,2.6,N
37.27919,-121.36044,318.2,0.49,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,294.8,15.1,N
37.27739,-121.35424,311.3,0.5,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,294.2,3.9,N
37.27597,-121.34933,310.7,0.5,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,294,3.9,N
37.27465,-121.34474,307.2,0.5,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,293.4,1.6,N
37.27338,-121.34035,305.9,0.5,0.66,8/20/20,1048,1,VIIRS,n,2.0NRT,293.6,1.6,N
37.34913,-121.62586,352.8,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,292.3,6.7,N
37.34752,-121.62023,321.4,0.48,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,292.9,4.1,N
37.27682,-121.37448,367,0.49,0.65,8/20/20,1048,1,VIIRS,h,2.0NRT,296.4,21.2,N
37.27544,-121.36973,367,0.49,0.65,8/20/20,1048,1,VIIRS,h,2.0NRT,300.1,15.1,N
37.27393,-121.36447,367,0.49,0.65,8/20/20,1048,1,VIIRS,h,2.0NRT,300.9,15.1,N
37.27199,-121.35778,324.5,0.5,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,295.9,3.9,N
37.27016,-121.35146,320.3,0.5,0.65,8/20/20,1048,1,VIIRS,n,2.0NRT,294.2,3.9,N
